,age,age_origin
"Paecilomyces_1813580:Paecilomyces
",none,single
"Paecilomyces_21367720:Paecilomyces
",none,some cases. G. argillacea is a previously underappreciated and frequently misidentified pathogen in CG
"Paecilomyces_23819077:Paecilomyces
",17-65岁,48-year-old
"Paecilomyces_23902144:Paecilomyces
",none,CGD
"Paecilomyces_26027241:Paecilomyces
",1-17岁,five
"Paecilomyces_26036497:Paecilomyces
",none,kidney
"Paecilomyces_27114730:Paecilomyces
",>65岁,74
"Paecilomyces_27401982:Paecilomyces
",none,"related to antifungal susceptibility profiles, microbiological identification methods and clinical management of infections caused by this organism is also reviewed"
"Paecilomyces_28450485:Paecilomyces
",none,gimmers
"Paecilomyces_29271312:Paecilomyces
",1-17岁,10-y-old
"Paecilomyces_30931270:Paecilomyces
",>65岁,84-year-old
"Paecilomyces_33178475:Paecilomyces
",17-65岁,37-year-old
"Paecilomyces_33254240:Paecilomyces
",17-65岁,29
"Paecilomyces_33599275:Paecilomyces
",>65岁,90
"Paecilomyces_34268271:Paecilomyces
",17-65岁,47-year-old
"Paecilomyces_3919870:Paecilomyces
",none,:
"Paecilomyces_521376:Paecilomyces
",17-65岁,29
"Paecilomyces_javanicu_10444953:Paecilomyces javanicu
",17-65岁,52 year old
"Paecilomyces_javanicu_11101597:Paecilomyces javanicu
",1-17岁,12-year-old
"Paecilomyces_javanicu_12041651:Paecilomyces javanicu
",none,patients
"Paecilomyces_javanicu_1611140:Paecilomyces javanicu
",none,diabetic
"Paecilomyces_javanicu_1805416:Paecilomyces javanicu
",none,patients'
"Paecilomyces_javanicu_1813580:Paecilomyces javanicu
",none,single
"Paecilomyces_javanicu_21367720:Paecilomyces javanicu
",none,CGD
"Paecilomyces_javanicu_23819077:Paecilomyces javanicu
",17-65岁,48-year-old
"Paecilomyces_javanicu_23902144:Paecilomyces javanicu
",none,in
"Paecilomyces_javanicu_26027241:Paecilomyces javanicu
",>65岁,"five people, including 200"
"Paecilomyces_javanicu_26036497:Paecilomyces javanicu
",none,kidney
"Paecilomyces_javanicu_27401982:Paecilomyces javanicu
",none,after
"Paecilomyces_javanicu_28450485:Paecilomyces javanicu
",none,gimmers
"Paecilomyces_javanicu_29271312:Paecilomyces javanicu
",1-17岁,10-y-old
"Paecilomyces_javanicu_30931270:Paecilomyces javanicu
",>65岁,84-year-old
"Paecilomyces_javanicu_33178475:Paecilomyces javanicu
",17-65岁,37-year-old
"Paecilomyces_javanicu_33254240:Paecilomyces javanicu
",17-65岁,59
"Paecilomyces_javanicu_33599275:Paecilomyces javanicu
",>65岁,90
"Paecilomyces_javanicu_34268271:Paecilomyces javanicu
",17-65岁,47-year-old
"Paecilomyces_javanicu_3919870:Paecilomyces javanicu
",none,:
"Paecilomyces_javanicu_521376:Paecilomyces javanicu
",17-65岁,29
"Paecilomyces_lilacinus_27114730:Paecilomyces lilacinus
",none,woman
"Paecilomyces_lilacinus_29271312:Paecilomyces lilacinus
",1-17岁,10-y-old
"Paecilomyces_lilacinus_30425920:Paecilomyces lilacinus
",none,indicating new possibilities for treatment.
"Paecilomyces_lilacinus_32379722:Paecilomyces lilacinus
",none,a
"Paecilomyces_lilacinus_33599275:Paecilomyces lilacinus
",>65岁,90
"Paecilomyces_lilacinus_34160759:Paecilomyces lilacinus
",none,an Autoimmune Hemolytic Anemia Patient
"Paecilomyces_lilacinus_34268271:Paecilomyces lilacinus
",17-65岁,47-year-old
"Paecilomyces_variotii_1813580:Paecilomyces variotii
",none,single
"Paecilomyces_variotii_21367720:Paecilomyces variotii
",none,CGD
"Paecilomyces_variotii_23819077:Paecilomyces variotii
",17-65岁,48-year-old
"Paecilomyces_variotii_27114730:Paecilomyces variotii
",none,Diabetic Patient.ABSTRACT:Paecilomyces
"Paecilomyces_variotii_27401982:Paecilomyces variotii
",none,"related to antifungal susceptibility profiles, microbiological identification methods and clinical management of infections caused by this organism is also reviewed"
"Paecilomyces_variotii_30931270:Paecilomyces variotii
",>65岁,84-year-old
"Paecilomyces_variotii_32000288:Paecilomyces variotii
",none,disseminated
"Paecilomyces_variotii_33254240:Paecilomyces variotii
",17-65岁,59
"Paecilomyces_variotii_34268271:Paecilomyces variotii
",17-65岁,47-year-old
"Paracoccidioides_brasiliensis_10983933:Paracoccidioides brasiliensis
",none,paper
"Paracoccidioides_brasiliensis_1308953:Paracoccidioides brasiliensis
",1-17岁,6 years old
"Paracoccidioides_brasiliensis_16805088:Paracoccidioides brasiliensis
",17-65岁,60-year-old
"Paracoccidioides_brasiliensis_18455028:Paracoccidioides brasiliensis
",none,their
"Paracoccidioides_brasiliensis_22193914:Paracoccidioides brasiliensis
",1-17岁,11
"Paracoccidioides_brasiliensis_27410917:Paracoccidioides brasiliensis
",17-65岁,52-year-old
"Paracoccidioides_brasiliensis_27837497:Paracoccidioides brasiliensis
",none,fallen
"Paracoccidioides_brasiliensis_28797489:Paracoccidioides brasiliensis
",none,local
"Paracoccidioides_brasiliensis_31029485:Paracoccidioides brasiliensis
",none,recent trip
"Paracoccidioides_brasiliensis_33317932:Paracoccidioides brasiliensis
",none,a
"Paracoccidioides_brasiliensis_33775537:Paracoccidioides brasiliensis
",>65岁,213
"Paracoccidioides_brasiliensis_34036653:Paracoccidioides brasiliensis
",none,ensuing
"Paracoccidioides_brasiliensis_34678747:Paracoccidioides brasiliensis
",1-17岁,2
"Paracoccidioides_brasiliensis_34755819:Paracoccidioides brasiliensis
",17-65岁,41-60
"Paracoccidioides_brasiliensis_34820246:Paracoccidioides brasiliensis
",17-65岁,adult
"Paracoccidioides_brasiliensis_7884765:Paracoccidioides brasiliensis
",>65岁,102
"Paracoccidioides_brasiliensis_8589154:Paracoccidioides brasiliensis
",none,live
"Paracoccidioides_lutzii_26100437:Paracoccidioides lutzii
",>65岁,191
"Paracoccidioides_lutzii_27895278:Paracoccidioides lutzii
",17-65岁,36
"Paracoccidioides_lutzii_31163028:Paracoccidioides lutzii
",>65岁,28 and 67
"Paracoccidioides_lutzii_32841237:Paracoccidioides lutzii
",>65岁,81
"Paracoccidioides_lutzii_33206863:Paracoccidioides lutzii
",none,many
"Paracoccidioides_lutzii_34820246:Paracoccidioides lutzii
",17-65岁,adult
"Penicillium_brevicompactum_17468325:Penicillium brevicompactum
",1-17岁,young
"Penicillium_camemberti_7985280:Penicillium camemberti
",1-17岁,present and three former
"Penicillium_chrysogenum_32568283:Penicillium chrysogenum
",17-65岁,61
"Penicillium_chrysogenum_9399551:Penicillium chrysogenum
",17-65岁,57-year-old
"Penicillium_citrinum_32312262:Penicillium citrinum
",>65岁,67-year-old
"Penicillium_citrinum_32474535:Penicillium citrinum
",>65岁,216
"Penicillium_citrinum_33814124:Penicillium citrinum
",17-65岁,60-year-old
"Penicillium_citrinum_33905861:Penicillium citrinum
",>65岁,111
"Penicillium_commune_17142627:Penicillium commune
",none,dog
"Penicillium_griseofulvum_2283582:Penicillium griseofulvum
",none,a group of New World toucanets held captive in Finland
"Penicillium_marneffei_10592814:Penicillium marneffei
",17-65岁,53
"Penicillium_marneffei_10770026:Penicillium marneffei
",>65岁,158
"Penicillium_marneffei_11068081:Penicillium marneffei
",>65岁,120
"Penicillium_marneffei_11247718:Penicillium marneffei
",17-65岁,adult
"Penicillium_marneffei_11305468:Penicillium marneffei
",none,A
"Penicillium_marneffei_11529320:Penicillium marneffei
",1-17岁,6
"Penicillium_marneffei_15225224:Penicillium marneffei
",none,recipient.ABSTRACT:A38-year-old
"Penicillium_marneffei_16603781:Penicillium marneffei
",none,and developing countries. Research on clinical HIV/AIDS in Hong Kong is not only beneficial to the planning of patient care
"Penicillium_marneffei_16696387:Penicillium marneffei
",17-65岁,36
"Penicillium_marneffei_18622672:Penicillium marneffei
",17-65岁,20-62
"Penicillium_marneffei_19707602:Penicillium marneffei
",17-65岁,30-year-old
"Penicillium_marneffei_22065867:Penicillium marneffei
",1-17岁,3 months to 16
"Penicillium_marneffei_22274824:Penicillium marneffei
",1-17岁,six- teen year-old
"Penicillium_marneffei_23322800:Penicillium marneffei
",none,patient
"Penicillium_marneffei_24204583:Penicillium marneffei
",>65岁,83
"Penicillium_marneffei_24304699:Penicillium marneffei
",17-65岁,45-years-old
"Penicillium_marneffei_26313802:Penicillium marneffei
",17-65岁,23
"Penicillium_marneffei_28797489:Penicillium marneffei
",none,patients
"Penicillium_marneffei_29335843:Penicillium marneffei
",none,alerted
"Penicillium_marneffei_29620631:Penicillium marneffei
",none,Women
"Penicillium_marneffei_31028230:Penicillium marneffei
",none,:
"Penicillium_marneffei_31028231:Penicillium marneffei
",none,empty
"Penicillium_marneffei_31179555:Penicillium marneffei
",1-17岁,seven
"Penicillium_marneffei_31239726:Penicillium marneffei
",17-65岁,27-year-old
"Penicillium_marneffei_31715672:Penicillium marneffei
",1-17岁,59+-14
"Penicillium_marneffei_31894499:Penicillium marneffei
",1-17岁,five cases presenting to our tertiary
"Penicillium_marneffei_32493232:Penicillium marneffei
",1岁以下,37-month-old
"Penicillium_marneffei_32742907:Penicillium marneffei
",17-65岁,27-year-old
"Penicillium_marneffei_32794335:Penicillium marneffei
",none,transplant
"Penicillium_marneffei_33036111:Penicillium marneffei
",17-65岁,52-year-old
"Penicillium_marneffei_33100074:Penicillium marneffei
",17-65岁,59-year-old
"Penicillium_marneffei_33236714:Penicillium marneffei
",none,re
"Penicillium_marneffei_33435770:Penicillium marneffei
",17-65岁,adult
"Penicillium_marneffei_33440949:Penicillium marneffei
",17-65岁,59-year-old
"Penicillium_marneffei_33620282:Penicillium marneffei
",17-65岁,14-30
"Penicillium_marneffei_33644813:Penicillium marneffei
",>65岁,2004
"Penicillium_marneffei_33743629:Penicillium marneffei
",17-65岁,21
"Penicillium_marneffei_33791233:Penicillium marneffei
",1岁以下,8-month-old
"Penicillium_marneffei_33814124:Penicillium marneffei
",17-65岁,60-year-old
"Penicillium_marneffei_33905861:Penicillium marneffei
",>65岁,111
"Penicillium_marneffei_33971053:Penicillium marneffei
",17-65岁,15 - 50
"Penicillium_marneffei_34057840:Penicillium marneffei
",17-65岁,24-year-old
"Penicillium_marneffei_34110649:Penicillium marneffei
",none,for the disease
"Penicillium_marneffei_34140785:Penicillium marneffei
",none,"nAIGAs may be associated with multiple opportunistic, persistent and disseminated infections."
"Penicillium_marneffei_34144700:Penicillium marneffei
",17-65岁,"2018 and September 2020, we enrolled patients with T. marneffei infection who were HIV-negative (group TM, n = 42"
"Penicillium_marneffei_34224076:Penicillium marneffei
",1-17岁,negative child
"Penicillium_marneffei_34228343:Penicillium marneffei
",17-65岁,55
"Penicillium_marneffei_34258314:Penicillium marneffei
",none,this
"Penicillium_marneffei_34351597:Penicillium marneffei
",17-65岁,40
"Penicillium_marneffei_34436175:Penicillium marneffei
",none,patients
"Penicillium_marneffei_34446679:Penicillium marneffei
",17-65岁,35 years (interquartile range 30-40
"Penicillium_marneffei_34512824:Penicillium marneffei
",>65岁,22 to 79
"Penicillium_marneffei_34526784:Penicillium marneffei
",17-65岁,28-year-old
"Penicillium_marneffei_34530743:Penicillium marneffei
",none,a
"Penicillium_marneffei_34786075:Penicillium marneffei
",17-65岁,middle-aged
"Penicillium_marneffei_34795934:Penicillium marneffei
",none,Guangzhou
"Penicillium_marneffei_34866920:Penicillium marneffei
",none,antifungal
"Penicillium_marneffei_34992393:Penicillium marneffei
",17-65岁,51-year-old
"Penicillium_marneffei_3873195:Penicillium marneffei
",17-65岁,53-yr-old
"Penicillium_marneffei_7750052:Penicillium marneffei
",none,ul
"Penicillium_marneffei_8202911:Penicillium marneffei
",none,.
"Penicillium_marneffei_8758375:Penicillium marneffei
",17-65岁,20 and 49
"Penicillium_marneffei_8818831:Penicillium marneffei
",none,advanced
"Penicillium_marneffei_9803809:Penicillium marneffei
",>65岁,200
"Perenniporia_22895039:Perenniporia
",none,a
"Perenniporia_25040357:Perenniporia
",17-65岁,44-year-old
"Perenniporia_31434820:Perenniporia
",17-65岁,42-year-old
"Petromyces_alliaceus_17537938:Petromyces alliaceus
",none,.
"Petromyces_alliaceus_20392148:Petromyces alliaceus
",none,an acute myeloid leukemia patient
"Petromyces_nomius_22369623:Petromyces nomius
",none,an acute myeloid leukemia patient
"Petromyces_nomius_24452174:Petromyces nomius
",none,.
"Petromyces_nomius_31940125:Petromyces nomius
",17-65岁,32 years was unexplained and reported in year 2004. At the age of 49
"Phaeoacremonium_parasiticum_23279754:Phaeoacremonium parasiticum
",none,transplant
"Phaeoacremonium_parasiticum_24050081:Phaeoacremonium parasiticum
",1-17岁,Fourteen
"Phaeoacremonium_parasiticum_25903573:Phaeoacremonium parasiticum
",none,one
"Phaeoacremonium_parasiticum__23279754:Phaeoacremonium parasiticum 
",none,transplant
"Phaeoacremonium_parasiticum__24050081:Phaeoacremonium parasiticum 
",1-17岁,Fourteen
"Phaeoacremonium_parasiticum__25903573:Phaeoacremonium parasiticum 
",none,one
"Phaeoannellomyces_werneckii_12353348:Phaeoannellomyces werneckii
",17-65岁,"81-year-old woman, had pulmonary tuberculosis and the latter, a 62-year-old"
"Phaeoannellomyces_werneckii_1396889:Phaeoannellomyces werneckii
",none,7th
"Phaeoannellomyces_werneckii_18051797:Phaeoannellomyces werneckii
",>65岁,81-year-old
"Phaeoannellomyces_werneckii_21083708:Phaeoannellomyces werneckii
",>65岁,81-year-old
"Phaeoannellomyces_werneckii_23734832:Phaeoannellomyces werneckii
",>65岁,90-year-old
"Phaeoannellomyces_werneckii_24767462:Phaeoannellomyces werneckii
",17-65岁,63-year-old
"Phaeoannellomyces_werneckii_26329376:Phaeoannellomyces werneckii
",>65岁,67
"Phaeoannellomyces_werneckii_28062320:Phaeoannellomyces werneckii
",>65岁,30 and 74
"Phaeoannellomyces_werneckii_29094263:Phaeoannellomyces werneckii
",>65岁,68- and 87
"Phaeoannellomyces_werneckii_31915834:Phaeoannellomyces werneckii
",none,patients
"Phaeoannellomyces_werneckii_31940125:Phaeoannellomyces werneckii
",17-65岁,56-year-old
"Phaeoannellomyces_werneckii_31959463:Phaeoannellomyces werneckii
",none,report
"Phaeoannellomyces_werneckii_32030418:Phaeoannellomyces werneckii
",1-17岁,3
"Phaeoannellomyces_werneckii_34084534:Phaeoannellomyces werneckii
",>65岁,65-year-old
"Phaeoannellomyces_werneckii_6153661:Phaeoannellomyces werneckii
",none,the
"Phaeoannellomyces_werneckii_8452960:Phaeoannellomyces werneckii
",none,.
"Phialemonium_16084458:Phialemonium
",1-17岁,6
"Phialemonium_18415843:Phialemonium
",none,.
"Phialemonium_26640919:Phialemonium
",17-65岁,51
"Phialemonium_curvatum_18415843:Phialemonium curvatum
",none,.
"Phialemonium_obovatum_16084458:Phialemonium obovatum
",1-17岁,6
"Phialophora_europaea_17596364:Phialophora europaea
",none,Exophiala
"Phialophora_parasitica_3027850:Phialophora parasitica
",none,one
"Phialosimplex_32914189:Phialosimplex
",17-65岁,153 consecutive adult
"Phialosimplex_32965042:Phialosimplex
",>65岁,79
"Phialosimplex_33009966:Phialosimplex
",none,acute
"Phialosimplex_33054445:Phialosimplex
",>65岁,73-year-old
"Phialosimplex_33066738:Phialosimplex
",none,a
"Phialosimplex_33084566:Phialosimplex
",none,.
"Phialosimplex_33087440:Phialosimplex
",none,UK
"Phialosimplex_33140176:Phialosimplex
",17-65岁,63
"Phialosimplex_33175277:Phialosimplex
",none,suffering
"Phialosimplex_33185971:Phialosimplex
",none,of a
"Phialosimplex_33210776:Phialosimplex
",>65岁,239
"Phialosimplex_33217071:Phialosimplex
",none,Severely ill
"Phialosimplex_33277340:Phialosimplex
",17-65岁,62
"Phialosimplex_33284723:Phialosimplex
",>65岁,68-year-old
"Phialosimplex_33375928:Phialosimplex
",none,healthy
"Phialosimplex_33500209:Phialosimplex
",>65岁,elderly
"Phialosimplex_33527098:Phialosimplex
",none,patient
"Phialosimplex_33539721:Phialosimplex
",>65岁,182
"Phialosimplex_33569857:Phialosimplex
",1-17岁,two
"Phialosimplex_33606324:Phialosimplex
",17-65岁,62
"Phialosimplex_33635372:Phialosimplex
",none,.
"Phialosimplex_33645461:Phialosimplex
",17-65岁,18
"Phialosimplex_33662326:Phialosimplex
",none,:
"Phialosimplex_33674201:Phialosimplex
",>65岁,72-year-old
"Phialosimplex_33684835:Phialosimplex
",1-17岁,a SARS-CoV-2 positive immunocompetent
"Phialosimplex_33724423:Phialosimplex
",>65岁,83
"Phialosimplex_33746045:Phialosimplex
",none,patients
"Phialosimplex_33760284:Phialosimplex
",none,investigation
"Phialosimplex_33796902:Phialosimplex
",17-65岁,46-year-old
"Phialosimplex_33808931:Phialosimplex
",none,present
"Phialosimplex_33810263:Phialosimplex
",>65岁,184
"Phialosimplex_33867266:Phialosimplex
",>65岁,79-year-old
"Phialosimplex_34009676:Phialosimplex
",1-17岁,52.92 +- 11
"Phialosimplex_34016284:Phialosimplex
",none,.
"Phialosimplex_34139578:Phialosimplex
",none,recipients
"Phialosimplex_34143393:Phialosimplex
",>65岁,256
"Phialosimplex_34143533:Phialosimplex
",none,should
"Phialosimplex_34146056:Phialosimplex
",1-17岁,Seven
"Phialosimplex_34157166:Phialosimplex
",>65岁,74
"Phialosimplex_34173984:Phialosimplex
",17-65岁,62
"Phialosimplex_34174895:Phialosimplex
",none,discharge
"Phialosimplex_34246387:Phialosimplex
",>65岁,65-year-old
"Phialosimplex_34277662:Phialosimplex
",none,a
"Phialosimplex_34345817:Phialosimplex
",none,a
"Phialosimplex_34362320:Phialosimplex
",>65岁,80
"Phialosimplex_34412686:Phialosimplex
",none,.
"Phialosimplex_34420902:Phialosimplex
",>65岁,197
"Phialosimplex_34428666:Phialosimplex
",>65岁,elderly
"Phialosimplex_34464944:Phialosimplex
",>65岁,118
"Phialosimplex_34485078:Phialosimplex
",none,patient population
"Phialosimplex_34495710:Phialosimplex
",>65岁,2020
"Phialosimplex_34513465:Phialosimplex
",>65岁,elderly
"Phialosimplex_34519638:Phialosimplex
",17-65岁,52
"Phialosimplex_34527462:Phialosimplex
",17-65岁,60
"Phialosimplex_34540490:Phialosimplex
",17-65岁,50-year-old
"Phialosimplex_34541719:Phialosimplex
",1-17岁,50.7 +-11
"Phialosimplex_34555702:Phialosimplex
",none,potentialize
"Phialosimplex_34565116:Phialosimplex
",17-65岁,59
"Phialosimplex_34575764:Phialosimplex
",1-17岁,9-year-old
"Phialosimplex_34578120:Phialosimplex
",none,the disease
"Phialosimplex_34587685:Phialosimplex
",1-17岁,9.9 to 13
"Phialosimplex_34628284:Phialosimplex
",none,prophylaxis
"Phialosimplex_34645219:Phialosimplex
",1-17岁,14
"Phialosimplex_34649759:Phialosimplex
",>65岁,120
"Phialosimplex_34668768:Phialosimplex
",1-17岁,10
"Phialosimplex_34745396:Phialosimplex
",>65岁,21-80
"Phialosimplex_34778284:Phialosimplex
",1-17岁,55.0 +- 14
"Phialosimplex_34843161:Phialosimplex
",17-65岁,52
"Phialosimplex_34888059:Phialosimplex
",17-65岁,19-year-old
"Phialosimplex_34916705:Phialosimplex
",17-65岁,41-year-old
"Phialosimplex_34918320:Phialosimplex
",none,people
"Phialosimplex_34947041:Phialosimplex
",17-65岁,adult
"Phialosimplex_34947074:Phialosimplex
",>65岁,90-year-old
"Phialosimplex_34952578:Phialosimplex
",>65岁,70-81-year-old
"Phialosimplex_34984061:Phialosimplex
",none,old
"Phialosimplex_34987739:Phialosimplex
",1-17岁,10
"Phialosimplex_34992845:Phialosimplex
",none,LT practices. The key to devising rational strategies for preventing IFIs is to understand local epidemiology in context of institutional
"Phoma_20822994:Phoma
",17-65岁,48-year-old
"Pichia_anomala_32854208:Pichia anomala
",1岁以下,19 months old
"Pichia_anomala_33457028:Pichia anomala
",17-65岁,adult
"Pichia_guilliermondii_27603949:Pichia guilliermondii
",none,himself
"Pichia_kudriavzevii_32885525:Pichia kudriavzevii
",>65岁,58 versus 68
"Pichia_norvegensis_26221096:Pichia norvegensis
",>65岁,100
"Pityrosporum_furfur_18293259:Pityrosporum furfur
",17-65岁,23-35
"Pityrosporum_furfur_31758176:Pityrosporum furfur
",none,fundamental new approach in fungal diagnostics.
"Pityrosporum_orbiculare_18293259:Pityrosporum orbiculare
",17-65岁,23-35
"Pityrosporum_orbiculare_34947039:Pityrosporum orbiculare
",none,have
"Pityrosporum_ovale_18293259:Pityrosporum ovale
",17-65岁,23-35
