,num,num_origin
"Mycocladus_corymbifer_23904418:Mycocladus corymbifer
",1,a case
"Mycocladus_corymbifer_24850354:Mycocladus corymbifer
",10-100,86
"Mycocladus_corymbifer_25187314:Mycocladus corymbifer
",10-100,36
"Mycocladus_corymbifer_28197828:Mycocladus corymbifer
",1,a
"Mycocladus_corymbifer_30338581:Mycocladus corymbifer
",10-100,Fifteen cases
"Mycocladus_corymbifer_32388712:Mycocladus corymbifer
",1,first case
"Mycocladus_corymbifer_33194153:Mycocladus corymbifer
",1,a case
"Mycocladus_corymbifer_33253454:Mycocladus corymbifer
",>100,214 cases
"Nannizziopsis_15750132:Nannizziopsis
",1,a case
"Nannizziopsis_34912749:Nannizziopsis
",1,a
"Nattrassia_mangiferae_9003611:Nattrassia mangiferae
",1,a case
"Neosartorya_fischeri_23903552:Neosartorya fischeri
",10-100,52
"Neosartorya_fischeri_25947561:Neosartorya fischeri
",1,first case
"Neosartorya_fischeri_9730310:Neosartorya fischeri
",1,A
"Neosartorya_fumigata_19730788:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_19827582:Neosartorya fumigata
",1-10,Two cases
"Neosartorya_fumigata_20205795:Neosartorya fumigata
",1,a case
"Neosartorya_fumigata_20803983:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_21057748:Neosartorya fumigata
",1,a
"Neosartorya_fumigata_21357614:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_21700234:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_22294141:Neosartorya fumigata
",1,a case
"Neosartorya_fumigata_22417634:Neosartorya fumigata
",1,a case
"Neosartorya_fumigata_22435902:Neosartorya fumigata
",1,a
"Neosartorya_fumigata_23254917:Neosartorya fumigata
",none,:
"Neosartorya_fumigata_24033938:Neosartorya fumigata
",10-100,28
"Neosartorya_fumigata_24107913:Neosartorya fumigata
",1,a
"Neosartorya_fumigata_24862414:Neosartorya fumigata
",1,case
"Neosartorya_fumigata_25917588:Neosartorya fumigata
",1,a
"Neosartorya_fumigata_26455910:Neosartorya fumigata
",1,an unusual case
"Neosartorya_fumigata_26623497:Neosartorya fumigata
",none,:
"Neosartorya_fumigata_27041173:Neosartorya fumigata
",1,an
"Neosartorya_fumigata_28288860:Neosartorya fumigata
",10-100,87
"Neosartorya_fumigata_28377567:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_28660636:Neosartorya fumigata
",1-10,Two cases
"Neosartorya_fumigata_28780309:Neosartorya fumigata
",10-100,14
"Neosartorya_fumigata_28866833:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_28990950:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_29189562:Neosartorya fumigata
",1,a Patient
"Neosartorya_fumigata_29877282:Neosartorya fumigata
",1,a
"Neosartorya_fumigata_30503225:Neosartorya fumigata
",1,a
"Neosartorya_fumigata_30667338:Neosartorya fumigata
",none,article
"Neosartorya_fumigata_30670338:Neosartorya fumigata
",none,:
"Neosartorya_fumigata_30674741:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_30800324:Neosartorya fumigata
",1,An
"Neosartorya_fumigata_30986554:Neosartorya fumigata
",none,:Hospital-acquired pneumonia (HAP) and ventilator-associated pneumonia (VAP) are serious complications in transplant patients
"Neosartorya_fumigata_31171926:Neosartorya fumigata
",1,An
"Neosartorya_fumigata_31179880:Neosartorya fumigata
",1-10,two cases
"Neosartorya_fumigata_31529558:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_31690385:Neosartorya fumigata
",none,:Allergic bronchopulmonary aspergillosis (ABPA) occurs in patients
"Neosartorya_fumigata_31758642:Neosartorya fumigata
",>100,120 patients
"Neosartorya_fumigata_31877884:Neosartorya fumigata
",1,a
"Neosartorya_fumigata_31886124:Neosartorya fumigata
",1,first such case
"Neosartorya_fumigata_32210640:Neosartorya fumigata
",1,a case
"Neosartorya_fumigata_32418638:Neosartorya fumigata
",1,an
"Neosartorya_fumigata_32450632:Neosartorya fumigata
",1-10,Sixty-four
"Neosartorya_fumigata_32619123:Neosartorya fumigata
",1-10,two cases
"Neosartorya_fumigata_32789112:Neosartorya fumigata
",1,a
"Neosartorya_fumigata_32807082:Neosartorya fumigata
",1,a
"Neosartorya_fumigata_32837879:Neosartorya fumigata
",1,a case
"Neosartorya_fumigata_32965042:Neosartorya fumigata
",1-10,seven
"Neosartorya_fumigata_33012653:Neosartorya fumigata
",10-100,34
"Neosartorya_fumigata_33087440:Neosartorya fumigata
",>100,719
"Neosartorya_fumigata_33140176:Neosartorya fumigata
",>100,140
"Neosartorya_fumigata_33185971:Neosartorya fumigata
",1,a case
"Neosartorya_fumigata_33210776:Neosartorya fumigata
",1-10,eight
"Neosartorya_fumigata_33224902:Neosartorya fumigata
",>100,101
"Neosartorya_fumigata_33361740:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_33500209:Neosartorya fumigata
",1,an
"Neosartorya_fumigata_33527098:Neosartorya fumigata
",1,a
"Neosartorya_fumigata_33539721:Neosartorya fumigata
",>100,182
"Neosartorya_fumigata_33553006:Neosartorya fumigata
",>100,109
"Neosartorya_fumigata_33569857:Neosartorya fumigata
",>100,265
"Neosartorya_fumigata_33575235:Neosartorya fumigata
",none,:Pulmonary infections are common in hematopoietic cell transplant (HCT) patients
"Neosartorya_fumigata_33674201:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_33709380:Neosartorya fumigata
",10-100,hospitalized COVID-19 patients.
"Neosartorya_fumigata_33746045:Neosartorya fumigata
",none,this
"Neosartorya_fumigata_33770176:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_33796902:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_33808931:Neosartorya fumigata
",1,one of the first proven cases
"Neosartorya_fumigata_33867266:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_33894873:Neosartorya fumigata
",1,a
"Neosartorya_fumigata_34022619:Neosartorya fumigata
",none,patients
"Neosartorya_fumigata_34143533:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_34174895:Neosartorya fumigata
",1,a patient with systemic lupus erythematosus: a case
"Neosartorya_fumigata_34195465:Neosartorya fumigata
",none,:
"Neosartorya_fumigata_34356931:Neosartorya fumigata
",10-100,19
"Neosartorya_fumigata_34359309:Neosartorya fumigata
",none,:
"Neosartorya_fumigata_34428666:Neosartorya fumigata
",10-100,90
"Neosartorya_fumigata_34485051:Neosartorya fumigata
",1,A rare case
"Neosartorya_fumigata_34490551:Neosartorya fumigata
",none,:
"Neosartorya_fumigata_34527462:Neosartorya fumigata
",>100,307
"Neosartorya_fumigata_34575764:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_34587685:Neosartorya fumigata
",1-10,four cases
"Neosartorya_fumigata_34631744:Neosartorya fumigata
",10-100,32
"Neosartorya_fumigata_34784260:Neosartorya fumigata
",1-10,five cases
"Neosartorya_fumigata_34784976:Neosartorya fumigata
",10-100,34
"Neosartorya_fumigata_34789463:Neosartorya fumigata
",none,radiological
"Neosartorya_fumigata_34804665:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_34804747:Neosartorya fumigata
",1,a case
"Neosartorya_fumigata_34829231:Neosartorya fumigata
",>100,132
"Neosartorya_fumigata_34829278:Neosartorya fumigata
",>100,235
"Neosartorya_fumigata_34878803:Neosartorya fumigata
",>100,116
"Neosartorya_fumigata_34888059:Neosartorya fumigata
",1,A
"Neosartorya_fumigata_34937136:Neosartorya fumigata
",none,:Invasive aspergillosis (IA) in haematology/oncology patients
"Neosartorya_fumigata_34939293:Neosartorya fumigata
",1-10,four cases
"Neosartorya_fumigata_34947041:Neosartorya fumigata
",10-100,45
"Neosartorya_fumigata_34947074:Neosartorya fumigata
",10-100,34
"Neosartorya_fumigata_34951498:Neosartorya fumigata
",>100,102
"Neosartorya_fumigata_34969112:Neosartorya fumigata
",none,antifungal
"Neosartorya_fumigata_34969623:Neosartorya fumigata
",10-100,25
"Neosartorya_fumigata_34984061:Neosartorya fumigata
",1,This case
"Neosartorya_pseudofischeri_14766893:Neosartorya pseudofischeri
",1,a case
"Neosartorya_pseudofischeri_24829237:Neosartorya pseudofischeri
",1,a case
"Neosartorya_pseudofischeri_31891387:Neosartorya pseudofischeri
",>100,807
"Neosartorya_udagawae_25379388:Neosartorya udagawae
",1,a
"Neosartorya_udagawae_33551426:Neosartorya udagawae
",1,An
"Neoscytalidium_dimidiatum_21410320:Neoscytalidium dimidiatum
",1,a
"Neoscytalidium_dimidiatum_25948605:Neoscytalidium dimidiatum
",1,a case
"Neoscytalidium_dimidiatum_34603948:Neoscytalidium dimidiatum
",1,A case
"Neoscytalidium_dimidiatum_34758426:Neoscytalidium dimidiatum
",1,a
"Neoscytalidium_mangiferae_34758426:Neoscytalidium mangiferae
",1,a
"Nosema_algerae_22385431:Nosema algerae
",1,a
"Nosema_algerae_34391631:Nosema algerae
",1,a
"Nosema_corneum_22265899:Nosema corneum
",1,a 10-year study on HIV-positive and -negative patients
"Nosema_corneum_9868671:Nosema corneum
",1,A
"Ochroconis_gallopava_12509933:Ochroconis gallopava
",1,A
"Ochroconis_gallopava_18651872:Ochroconis gallopava
",1-10,3
"Ochroconis_gallopava_21955216:Ochroconis gallopava
",1,a case
"Ochroconis_gallopava_23601080:Ochroconis gallopava
",1,a rare case
"Ochroconis_gallopava_25232157:Ochroconis gallopava
",10-100,51
"Ochroconis_gallopava_28002285:Ochroconis gallopava
",1,A
"Ochroconis_gallopava_28884072:Ochroconis gallopava
",1,a
"Paecilomyces_11101597:Paecilomyces
",1,A
"Paecilomyces_12041651:Paecilomyces
",10-100,14 cases
"Paecilomyces_1611140:Paecilomyces
",1,a
"Paecilomyces_1805416:Paecilomyces
",none,:
"Paecilomyces_1813580:Paecilomyces
",1,a
"Paecilomyces_21367720:Paecilomyces
",1-10,7
"Paecilomyces_23819077:Paecilomyces
",1,a
"Paecilomyces_23902144:Paecilomyces
",none,patients
"Paecilomyces_26027241:Paecilomyces
",1-10,Two
"Paecilomyces_26036497:Paecilomyces
",10-100,45
"Paecilomyces_27114730:Paecilomyces
",1,first case
"Paecilomyces_27401982:Paecilomyces
",1,a case
"Paecilomyces_28450485:Paecilomyces
",1,a
"Paecilomyces_29271312:Paecilomyces
",1,A
"Paecilomyces_30931270:Paecilomyces
",1,an
"Paecilomyces_32670792:Paecilomyces
",1,first case
"Paecilomyces_33178475:Paecilomyces
",1,a
"Paecilomyces_33254240:Paecilomyces
",10-100,29
"Paecilomyces_33599275:Paecilomyces
",>100,101
"Paecilomyces_34268271:Paecilomyces
",1,a
"Paecilomyces_3919870:Paecilomyces
",none,:
"Paecilomyces_521376:Paecilomyces
",10-100,29
"Paecilomyces_javanicu_10444953:Paecilomyces javanicu
",1,A
"Paecilomyces_javanicu_11101597:Paecilomyces javanicu
",1,A
"Paecilomyces_javanicu_12041651:Paecilomyces javanicu
",10-100,14 cases
"Paecilomyces_javanicu_1611140:Paecilomyces javanicu
",1,a
"Paecilomyces_javanicu_1805416:Paecilomyces javanicu
",none,:
"Paecilomyces_javanicu_1813580:Paecilomyces javanicu
",1,a
"Paecilomyces_javanicu_21367720:Paecilomyces javanicu
",1-10,7
"Paecilomyces_javanicu_23819077:Paecilomyces javanicu
",1,a
"Paecilomyces_javanicu_23902144:Paecilomyces javanicu
",none,patients
"Paecilomyces_javanicu_26027241:Paecilomyces javanicu
",1-10,Two
"Paecilomyces_javanicu_26036497:Paecilomyces javanicu
",10-100,45
"Paecilomyces_javanicu_27114730:Paecilomyces javanicu
",1,a
"Paecilomyces_javanicu_27401982:Paecilomyces javanicu
",1,a case
"Paecilomyces_javanicu_28450485:Paecilomyces javanicu
",1,a
"Paecilomyces_javanicu_29271312:Paecilomyces javanicu
",1,A
"Paecilomyces_javanicu_30931270:Paecilomyces javanicu
",1,an
"Paecilomyces_javanicu_32670792:Paecilomyces javanicu
",1,first case
"Paecilomyces_javanicu_33178475:Paecilomyces javanicu
",1,a
"Paecilomyces_javanicu_33254240:Paecilomyces javanicu
",10-100,59
"Paecilomyces_javanicu_33599275:Paecilomyces javanicu
",>100,101
"Paecilomyces_javanicu_34268271:Paecilomyces javanicu
",1,a
"Paecilomyces_javanicu_3919870:Paecilomyces javanicu
",none,:
"Paecilomyces_javanicu_521376:Paecilomyces javanicu
",10-100,29
"Paecilomyces_lilacinus_27114730:Paecilomyces lilacinus
",1,first case
"Paecilomyces_lilacinus_29271312:Paecilomyces lilacinus
",1,A
"Paecilomyces_lilacinus_30425920:Paecilomyces lilacinus
",1,a case
"Paecilomyces_lilacinus_32379722:Paecilomyces lilacinus
",1,a case
"Paecilomyces_lilacinus_33599275:Paecilomyces lilacinus
",>100,101
"Paecilomyces_lilacinus_34160759:Paecilomyces lilacinus
",1,an
"Paecilomyces_lilacinus_34268271:Paecilomyces lilacinus
",1,a
"Paecilomyces_variotii_1813580:Paecilomyces variotii
",1,a
"Paecilomyces_variotii_21367720:Paecilomyces variotii
",1-10,7
"Paecilomyces_variotii_23819077:Paecilomyces variotii
",1,a
"Paecilomyces_variotii_27114730:Paecilomyces variotii
",1,first case
"Paecilomyces_variotii_27401982:Paecilomyces variotii
",1,a case
"Paecilomyces_variotii_30931270:Paecilomyces variotii
",1,an
"Paecilomyces_variotii_33254240:Paecilomyces variotii
",10-100,59
"Paecilomyces_variotii_34268271:Paecilomyces variotii
",1,a
"Paracoccidioides_brasiliensis_1308953:Paracoccidioides brasiliensis
",1,a case
"Paracoccidioides_brasiliensis_16805088:Paracoccidioides brasiliensis
",1,A
"Paracoccidioides_brasiliensis_18455028:Paracoccidioides brasiliensis
",>100,108
"Paracoccidioides_brasiliensis_22193914:Paracoccidioides brasiliensis
",10-100,11
"Paracoccidioides_brasiliensis_27410917:Paracoccidioides brasiliensis
",1,A
"Paracoccidioides_brasiliensis_28797489:Paracoccidioides brasiliensis
",none,:
"Paracoccidioides_brasiliensis_31029485:Paracoccidioides brasiliensis
",none,:
"Paracoccidioides_brasiliensis_33206863:Paracoccidioides brasiliensis
",1,A
"Paracoccidioides_brasiliensis_33317932:Paracoccidioides brasiliensis
",1,a
"Paracoccidioides_brasiliensis_33775537:Paracoccidioides brasiliensis
",>100,213
"Paracoccidioides_brasiliensis_34036653:Paracoccidioides brasiliensis
",none,.
"Paracoccidioides_brasiliensis_34068825:Paracoccidioides brasiliensis
",1,a review
"Paracoccidioides_brasiliensis_34678747:Paracoccidioides brasiliensis
",1-10,2 cases
"Paracoccidioides_brasiliensis_34755819:Paracoccidioides brasiliensis
",>100,745
"Paracoccidioides_brasiliensis_34820246:Paracoccidioides brasiliensis
",1,a
"Paracoccidioides_brasiliensis_7884765:Paracoccidioides brasiliensis
",>100,102
"Paracoccidioides_brasiliensis_8589154:Paracoccidioides brasiliensis
",10-100,27 cases
"Paracoccidioides_brasiliensis_8862614:Paracoccidioides brasiliensis
",1,an
"Paracoccidioides_lutzii_26100437:Paracoccidioides lutzii
",>100,191
"Paracoccidioides_lutzii_27895278:Paracoccidioides lutzii
",10-100,31
"Paracoccidioides_lutzii_31163028:Paracoccidioides lutzii
",10-100,34
"Paracoccidioides_lutzii_32841237:Paracoccidioides lutzii
",10-100,81
"Paracoccidioides_lutzii_33206863:Paracoccidioides lutzii
",1,A
"Paracoccidioides_lutzii_34820246:Paracoccidioides lutzii
",1,a
"Penicillium_brevicompactum_17468325:Penicillium brevicompactum
",1,a
"Penicillium_camemberti_7985280:Penicillium camemberti
",1,Twenty-one
"Penicillium_chrysogenum_32568283:Penicillium chrysogenum
",1-10,four reported cases
"Penicillium_chrysogenum_9399551:Penicillium chrysogenum
",1,a case
"Penicillium_citrinum_32312262:Penicillium citrinum
",1,A
"Penicillium_citrinum_32474535:Penicillium citrinum
",>100,216
"Penicillium_citrinum_33814124:Penicillium citrinum
",1,A
"Penicillium_citrinum_33905861:Penicillium citrinum
",>100,103
"Penicillium_citrinum_9316926:Penicillium citrinum
",1,a case
"Penicillium_commune_17142627:Penicillium commune
",1,a
"Penicillium_griseofulvum_2283582:Penicillium griseofulvum
",1,a
"Penicillium_marneffei_10592814:Penicillium marneffei
",10-100,53
"Penicillium_marneffei_10770026:Penicillium marneffei
",>100,272
"Penicillium_marneffei_11068081:Penicillium marneffei
",>100,120
"Penicillium_marneffei_11247718:Penicillium marneffei
",>100,"101,945"
"Penicillium_marneffei_11305468:Penicillium marneffei
",1,A
"Penicillium_marneffei_11529320:Penicillium marneffei
",>100,235
"Penicillium_marneffei_15225224:Penicillium marneffei
",1,A
"Penicillium_marneffei_16603781:Penicillium marneffei
",10-100,Sixty
"Penicillium_marneffei_16696387:Penicillium marneffei
",10-100,Twelve
"Penicillium_marneffei_18622672:Penicillium marneffei
",>100,191
"Penicillium_marneffei_19707602:Penicillium marneffei
",1,a
"Penicillium_marneffei_22065867:Penicillium marneffei
",10-100,32
"Penicillium_marneffei_22274824:Penicillium marneffei
",1,a
"Penicillium_marneffei_23322800:Penicillium marneffei
",1,an
"Penicillium_marneffei_24204583:Penicillium marneffei
",>100,834
"Penicillium_marneffei_24304699:Penicillium marneffei
",1,A
"Penicillium_marneffei_26313802:Penicillium marneffei
",1-10,7
"Penicillium_marneffei_28104384:Penicillium marneffei
",10-100,15 cases
"Penicillium_marneffei_28161742:Penicillium marneffei
",1,1
"Penicillium_marneffei_28797489:Penicillium marneffei
",none,:
"Penicillium_marneffei_29335843:Penicillium marneffei
",1-10,six cases
"Penicillium_marneffei_29563388:Penicillium marneffei
",>100,954
"Penicillium_marneffei_29620631:Penicillium marneffei
",1-10,4
"Penicillium_marneffei_31028230:Penicillium marneffei
",1,The Brief Case
"Penicillium_marneffei_31028231:Penicillium marneffei
",none,:
"Penicillium_marneffei_31179555:Penicillium marneffei
",10-100,40
"Penicillium_marneffei_31239726:Penicillium marneffei
",1,A
"Penicillium_marneffei_31715672:Penicillium marneffei
",>100,529
"Penicillium_marneffei_31894499:Penicillium marneffei
",1-10,five
"Penicillium_marneffei_32493232:Penicillium marneffei
",1,an
"Penicillium_marneffei_32742907:Penicillium marneffei
",1,a
"Penicillium_marneffei_32794335:Penicillium marneffei
",1,a case
"Penicillium_marneffei_33036111:Penicillium marneffei
",1,A
"Penicillium_marneffei_33100074:Penicillium marneffei
",1,A
"Penicillium_marneffei_33236714:Penicillium marneffei
",1,a case
"Penicillium_marneffei_33369035:Penicillium marneffei
",>100,1079
"Penicillium_marneffei_33435770:Penicillium marneffei
",1,a human immunodeficiency virus-negative patient with anti-interferon-gamma autoantibody: a case
"Penicillium_marneffei_33440949:Penicillium marneffei
",1,a
"Penicillium_marneffei_33620282:Penicillium marneffei
",>100,1368
"Penicillium_marneffei_33644813:Penicillium marneffei
",none,results
"Penicillium_marneffei_33743629:Penicillium marneffei
",10-100,21
"Penicillium_marneffei_33791233:Penicillium marneffei
",1,An
"Penicillium_marneffei_33814124:Penicillium marneffei
",1,A
"Penicillium_marneffei_33905861:Penicillium marneffei
",>100,103
"Penicillium_marneffei_33971053:Penicillium marneffei
",none,:
"Penicillium_marneffei_34057840:Penicillium marneffei
",1,A
"Penicillium_marneffei_34140785:Penicillium marneffei
",1,a
"Penicillium_marneffei_34144700:Penicillium marneffei
",10-100,42
"Penicillium_marneffei_34224076:Penicillium marneffei
",1,a case of an
"Penicillium_marneffei_34228343:Penicillium marneffei
",none,:
"Penicillium_marneffei_34258314:Penicillium marneffei
",1,a case
"Penicillium_marneffei_34351597:Penicillium marneffei
",10-100,92
"Penicillium_marneffei_34436175:Penicillium marneffei
",>100,300 cases
"Penicillium_marneffei_34446679:Penicillium marneffei
",1-10,3
"Penicillium_marneffei_34512824:Penicillium marneffei
",10-100,Twenty
"Penicillium_marneffei_34526784:Penicillium marneffei
",1,A
"Penicillium_marneffei_34530743:Penicillium marneffei
",1,a
"Penicillium_marneffei_34786075:Penicillium marneffei
",10-100,27
"Penicillium_marneffei_34795934:Penicillium marneffei
",1,a patient
"Penicillium_marneffei_34866920:Penicillium marneffei
",1-10,2 cases
"Penicillium_marneffei_34992393:Penicillium marneffei
",1,a
"Penicillium_marneffei_3873195:Penicillium marneffei
",1,A
"Penicillium_marneffei_7750052:Penicillium marneffei
",>100,214
"Penicillium_marneffei_8202911:Penicillium marneffei
",none,:
"Penicillium_marneffei_8758375:Penicillium marneffei
",>100,100
"Penicillium_marneffei_8818831:Penicillium marneffei
",none,:Fungal infections affect virtually all patients
"Penicillium_marneffei_9803809:Penicillium marneffei
",>100,200
"Perenniporia_22895039:Perenniporia
",1,First human case
"Perenniporia_25040357:Perenniporia
",1,a
"Perenniporia_31434820:Perenniporia
",1,A
"Petromyces_alliaceus_17537938:Petromyces alliaceus
",1,a
"Petromyces_alliaceus_20392148:Petromyces alliaceus
",1,a case
"Petromyces_nomius_22369623:Petromyces nomius
",1,an
"Petromyces_nomius_24452174:Petromyces nomius
",1-10,two
"Petromyces_nomius_31940125:Petromyces nomius
",1,a
