,num,num_origin
"Bacillus_anthracis_12784178:Bacillus anthracis
",1,a
"Bacillus_anthracis_17205450:Bacillus anthracis
",1-10,2
"Bacillus_anthracis_19201638:Bacillus anthracis
",1,A case
"Bacillus_anthracis_21882964:Bacillus anthracis
",1,a case
"Bacillus_anthracis_26939756:Bacillus anthracis
",1,A
"Bacillus_anthracis_30813918:Bacillus anthracis
",1,A
"Bacillus_anthracis_31357988:Bacillus anthracis
",1,a
"Bacillus_anthracis_3736273:Bacillus anthracis
",none,patients
"Bacillus_anthracis_4966788:Bacillus anthracis
",none,sacks
"Bacillus_anthracis_8460135:Bacillus anthracis
",10-100,42
"Bacillus_cereus_11486300:Bacillus cereus
",1,a case
"Bacillus_cereus_15300457:Bacillus cereus
",1,a case
"Bacillus_cereus_16762297:Bacillus cereus
",none,patient
"Bacillus_cereus_17205450:Bacillus cereus
",1-10,2
"Bacillus_cereus_1902995:Bacillus cereus
",1,A
"Bacillus_cereus_1906515:Bacillus cereus
",1,a case
"Bacillus_cereus_19280299:Bacillus cereus
",1,a case
"Bacillus_cereus_21882964:Bacillus cereus
",1,a case
"Bacillus_cereus_22372894:Bacillus cereus
",none,:
"Bacillus_cereus_23291682:Bacillus cereus
",1,a case
"Bacillus_cereus_2500633:Bacillus cereus
",1,a
"Bacillus_cereus_29457069:Bacillus cereus
",1,a case
"Bacillus_cereus_30760116:Bacillus cereus
",1,A Case
"Bacillus_cereus_30805067:Bacillus cereus
",1-10,two
"Bacillus_cereus_30813918:Bacillus cereus
",1,A
"Bacillus_cereus_31709137:Bacillus cereus
",1,a
"Bacillus_cereus_3919626:Bacillus cereus
",1,a
"Bacillus_cereus_3936280:Bacillus cereus
",1,a
"Bacillus_cereus_402096:Bacillus cereus
",1,a
"Bacillus_cereus_4217234:Bacillus cereus
",1,a
"Bacillus_cereus_4996269:Bacillus cereus
",1,A case
"Bacillus_cereus_6402966:Bacillus cereus
",1,A
"Bacillus_cereus_6410947:Bacillus cereus
",none,:
"Bacillus_cereus_8376735:Bacillus cereus
",1-10,two patients
"Bacillus_cereus_8451107:Bacillus cereus
",1-10,two cases
"Bacillus_cereus_9003628:Bacillus cereus
",1-10,two cases
"Bacillus_cereus_9172719:Bacillus cereus
",1,a
"Corynebacterium_diphtheriae_11045069:Corynebacterium diphtheriae
",1-10,three
"Corynebacterium_diphtheriae_19628919:Corynebacterium diphtheriae
",1,A case
"Corynebacterium_diphtheriae_23271676:Corynebacterium diphtheriae
",10-100,ten cases
"Corynebacterium_diphtheriae_23955623:Corynebacterium diphtheriae
",none,:
"Corynebacterium_diphtheriae_29460755:Corynebacterium diphtheriae
",1-10,2 cases
"Corynebacterium_diphtheriae_30064365:Corynebacterium diphtheriae
",1,a Swedish patient: a case
"Corynebacterium_diphtheriae_30518371:Corynebacterium diphtheriae
",1-10,5
"Corynebacterium_diphtheriae_31242154:Corynebacterium diphtheriae
",none,:
"Corynebacterium_diphtheriae_31418673:Corynebacterium diphtheriae
",none,:
"Corynebacterium_diphtheriae_31678926:Corynebacterium diphtheriae
",1,A
"Corynebacterium_diphtheriae_31804499:Corynebacterium diphtheriae
",none,:
"Corynebacterium_diphtheriae_31864859:Corynebacterium diphtheriae
",1,a
"Corynebacterium_diphtheriae_32209165:Corynebacterium diphtheriae
",10-100,33
"Corynebacterium_diphtheriae_32408918:Corynebacterium diphtheriae
",1-10,Two cases
"Corynebacterium_diphtheriae_32818967:Corynebacterium diphtheriae
",1-10,Five cases
"Corynebacterium_diphtheriae_33094342:Corynebacterium diphtheriae
",1,A
"Corynebacterium_diphtheriae_33109284:Corynebacterium diphtheriae
",1,A
"Corynebacterium_diphtheriae_33245764:Corynebacterium diphtheriae
",>100,382
"Corynebacterium_diphtheriae_33256617:Corynebacterium diphtheriae
",1,A
"Corynebacterium_diphtheriae_33275088:Corynebacterium diphtheriae
",1-10,eight
"Corynebacterium_diphtheriae_33298610:Corynebacterium diphtheriae
",10-100,Thirty-nine
"Corynebacterium_diphtheriae_9139589:Corynebacterium diphtheriae
",>100,112
"Corynebacterium_mastitidis-like_organism_10546474:Corynebacterium mastitidis-like organism
",1,a case
"Corynebacterium_mastitidis-like_organism_12667256:Corynebacterium mastitidis-like organism
",1,A
"Corynebacterium_mastitidis-like_organism_12872696:Corynebacterium mastitidis-like organism
",1,A case
"Corynebacterium_mastitidis-like_organism_19060075:Corynebacterium mastitidis-like organism
",1,a
"Corynebacterium_mastitidis-like_organism_21375840:Corynebacterium mastitidis-like organism
",>100,319
"Corynebacterium_mastitidis-like_organism_29593062:Corynebacterium mastitidis-like organism
",1-10,three
"Corynebacterium_mastitidis-like_organism_30324081:Corynebacterium mastitidis-like organism
",1-10,3 cases
"Corynebacterium_mastitidis-like_organism_31954008:Corynebacterium mastitidis-like organism
",10-100,11
"Corynebacterium_mastitidis-like_organism_33036892:Corynebacterium mastitidis-like organism
",1,A
"Corynebacterium_mastitidis-like_organism_33166588:Corynebacterium mastitidis-like organism
",>100,260
"Corynebacterium_mastitidis-like_organism_3584508:Corynebacterium mastitidis-like organism
",1-10,two
"Corynebacterium_mastitidis-like_organism_3956138:Corynebacterium mastitidis-like organism
",1,a case
"Corynebacterium_propinquum_12872696:Corynebacterium propinquum
",1,A case
"Corynebacterium_propinquum_15103912:Corynebacterium propinquum
",1-10,two cases
"Corynebacterium_propinquum_15322601:Corynebacterium propinquum
",10-100,50
"Corynebacterium_propinquum_23271676:Corynebacterium propinquum
",10-100,ten cases
"Corynebacterium_propinquum_24486166:Corynebacterium propinquum
",1,a
"Corynebacterium_propinquum_25282710:Corynebacterium propinquum
",none,:
"Corynebacterium_propinquum_28621102:Corynebacterium propinquum
",1,a
"Corynebacterium_propinquum_30324081:Corynebacterium propinquum
",1-10,3 cases
"Corynebacterium_pseudodiphtheriticum_10212746:Corynebacterium pseudodiphtheriticum
",1-10,three cases
"Corynebacterium_pseudodiphtheriticum_10546474:Corynebacterium pseudodiphtheriticum
",1,a case
"Corynebacterium_pseudodiphtheriticum_1351980:Corynebacterium pseudodiphtheriticum
",none,patients
"Corynebacterium_pseudodiphtheriticum_1402067:Corynebacterium pseudodiphtheriticum
",1-10,Four cases
"Corynebacterium_pseudodiphtheriticum_1481190:Corynebacterium pseudodiphtheriticum
",1,A
"Corynebacterium_pseudodiphtheriticum_15103912:Corynebacterium pseudodiphtheriticum
",1-10,two cases
"Corynebacterium_pseudodiphtheriticum_15315033:Corynebacterium pseudodiphtheriticum
",10-100,50
"Corynebacterium_pseudodiphtheriticum_18038538:Corynebacterium pseudodiphtheriticum
",>100,1589
"Corynebacterium_pseudodiphtheriticum_19228291:Corynebacterium pseudodiphtheriticum
",10-100,26
"Corynebacterium_pseudodiphtheriticum_19876565:Corynebacterium pseudodiphtheriticum
",>100,932
"Corynebacterium_pseudodiphtheriticum_20170017:Corynebacterium pseudodiphtheriticum
",1-10,two cases
"Corynebacterium_pseudodiphtheriticum_20438346:Corynebacterium pseudodiphtheriticum
",10-100,58
"Corynebacterium_pseudodiphtheriticum_2067374:Corynebacterium pseudodiphtheriticum
",none,:
"Corynebacterium_pseudodiphtheriticum_20678316:Corynebacterium pseudodiphtheriticum
",10-100,10
"Corynebacterium_pseudodiphtheriticum_22109586:Corynebacterium pseudodiphtheriticum
",1,A
"Corynebacterium_pseudodiphtheriticum_22938828:Corynebacterium pseudodiphtheriticum
",10-100,27
"Corynebacterium_pseudodiphtheriticum_23271676:Corynebacterium pseudodiphtheriticum
",10-100,ten cases
"Corynebacterium_pseudodiphtheriticum_23276341:Corynebacterium pseudodiphtheriticum
",1,first reported case
"Corynebacterium_pseudodiphtheriticum_23955623:Corynebacterium pseudodiphtheriticum
",none,:
"Corynebacterium_pseudodiphtheriticum_24103793:Corynebacterium pseudodiphtheriticum
",1,a case
"Corynebacterium_pseudodiphtheriticum_25297035:Corynebacterium pseudodiphtheriticum
",1,first case
"Corynebacterium_pseudodiphtheriticum_26211497:Corynebacterium pseudodiphtheriticum
",none,patients
"Corynebacterium_pseudodiphtheriticum_27836329:Corynebacterium pseudodiphtheriticum
",none,female patient
"Corynebacterium_pseudodiphtheriticum_29793964:Corynebacterium pseudodiphtheriticum
",10-100,24
"Corynebacterium_pseudodiphtheriticum_30802399:Corynebacterium pseudodiphtheriticum
",1,case
"Corynebacterium_pseudodiphtheriticum_31408596:Corynebacterium pseudodiphtheriticum
",10-100,31
"Corynebacterium_pseudodiphtheriticum_32367215:Corynebacterium pseudodiphtheriticum
",10-100,47
"Corynebacterium_pseudodiphtheriticum_33245764:Corynebacterium pseudodiphtheriticum
",>100,382
"Corynebacterium_pseudodiphtheriticum_3444019:Corynebacterium pseudodiphtheriticum
",1-10,9 cases
"Corynebacterium_pseudodiphtheriticum_3956138:Corynebacterium pseudodiphtheriticum
",1,a case
"Corynebacterium_pseudodiphtheriticum_7727667:Corynebacterium pseudodiphtheriticum
",10-100,17
"Corynebacterium_pseudodiphtheriticum_7727668:Corynebacterium pseudodiphtheriticum
",10-100,13
"Corynebacterium_pseudodiphtheriticum_7991290:Corynebacterium pseudodiphtheriticum
",1-10,Seven cases
"Corynebacterium_pseudodiphtheriticum_8136430:Corynebacterium pseudodiphtheriticum
",1,a
"Corynebacterium_pseudodiphtheriticum_8791258:Corynebacterium pseudodiphtheriticum
",none,:
"Corynebacterium_pseudodiphtheriticum_8894575:Corynebacterium pseudodiphtheriticum
",>100,415
"Corynebacterium_pseudodiphtheriticum_9126447:Corynebacterium pseudodiphtheriticum
",1,a case
"Corynebacterium_pseudodiphtheriticum_9137282:Corynebacterium pseudodiphtheriticum
",1-10,two cases
"Corynebacterium_pseudodiphtheriticum_9542312:Corynebacterium pseudodiphtheriticum
",1,one case
"Corynebacterium_pseudotuberculosis_24708822:Corynebacterium pseudotuberculosis
",1,a case
"Corynebacterium_pseudotuberculosis_26380345:Corynebacterium pseudotuberculosis
",1,a case
"Corynebacterium_pseudotuberculosis_28929958:Corynebacterium pseudotuberculosis
",>100,500
"Corynebacterium_pseudotuberculosis_30802399:Corynebacterium pseudotuberculosis
",1,case
"Corynebacterium_pseudotuberculosis_31418673:Corynebacterium pseudotuberculosis
",none,:
"Corynebacterium_pseudotuberculosis_31804499:Corynebacterium pseudotuberculosis
",none,:
"Corynebacterium_pseudotuberculosis_32209165:Corynebacterium pseudotuberculosis
",10-100,33
"Corynebacterium_pseudotuberculosis_4046553:Corynebacterium pseudotuberculosis
",1-10,Three cases
"Corynebacterium_pseudotuberculosis_4231933:Corynebacterium pseudotuberculosis
",1,a
"Corynebacterium_pseudotuberculosis_463927:Corynebacterium pseudotuberculosis
",1,A
"Corynebacterium_striatum_11075494:Corynebacterium striatum
",1,a patient
"Corynebacterium_striatum_12791076:Corynebacterium striatum
",1,first case
"Corynebacterium_striatum_21477896:Corynebacterium striatum
",1,an
"Corynebacterium_striatum_23077867:Corynebacterium striatum
",>100,1527
"Corynebacterium_striatum_23271676:Corynebacterium striatum
",10-100,ten cases
"Corynebacterium_striatum_25008830:Corynebacterium striatum
",1,a case
"Corynebacterium_striatum_25356355:Corynebacterium striatum
",10-100,51
"Corynebacterium_striatum_25410920:Corynebacterium striatum
",1-10,Four
"Corynebacterium_striatum_27664229:Corynebacterium striatum
",1,a case
"Corynebacterium_striatum_27895446:Corynebacterium striatum
",1,A case
"Corynebacterium_striatum_28036309:Corynebacterium striatum
",10-100,82
"Corynebacterium_striatum_29326010:Corynebacterium striatum
",1-10,: Epidemiological and genomic analyses identified a related cluster of three out of seven C. striatum among lung transplant patients
"Corynebacterium_striatum_31954008:Corynebacterium striatum
",10-100,11
"Corynebacterium_striatum_32487026:Corynebacterium striatum
",1,a
"Corynebacterium_striatum_33166588:Corynebacterium striatum
",>100,260
"Corynebacterium_striatum_7803665:Corynebacterium striatum
",none,:
"Corynebacterium_ulcerans_18660996:Corynebacterium ulcerans
",1,a case
"Corynebacterium_ulcerans_20055577:Corynebacterium ulcerans
",1,one
"Corynebacterium_ulcerans_20337919:Corynebacterium ulcerans
",1,a
"Corynebacterium_ulcerans_23222862:Corynebacterium ulcerans
",1,first case
"Corynebacterium_ulcerans_23661657:Corynebacterium ulcerans
",1,An
"Corynebacterium_ulcerans_25502525:Corynebacterium ulcerans
",10-100,20
"Corynebacterium_ulcerans_26878616:Corynebacterium ulcerans
",1,a
"Corynebacterium_ulcerans_27545005:Corynebacterium ulcerans
",1,a
"Corynebacterium_ulcerans_28264806:Corynebacterium ulcerans
",1,a
"Corynebacterium_ulcerans_28647898:Corynebacterium ulcerans
",1,a
"Corynebacterium_ulcerans_28786003:Corynebacterium ulcerans
",1,"a companion dog, Italy"
"Corynebacterium_ulcerans_28929958:Corynebacterium ulcerans
",>100,500
"Corynebacterium_ulcerans_29460755:Corynebacterium ulcerans
",1-10,2 cases
"Corynebacterium_ulcerans_31418673:Corynebacterium ulcerans
",none,:
"Corynebacterium_ulcerans_32734615:Corynebacterium ulcerans
",1-10,three cases
"Corynebacterium_ulcerans_32818967:Corynebacterium ulcerans
",1-10,Five cases
"Erysipelothrix_rhusiopathiae_10870336:Erysipelothrix rhusiopathiae
",1,a
"Erysipelothrix_rhusiopathiae_2053264:Erysipelothrix rhusiopathiae
",none,:
"Erysipelothrix_rhusiopathiae_22096132:Erysipelothrix rhusiopathiae
",1,a case
"Erysipelothrix_rhusiopathiae_31483309:Erysipelothrix rhusiopathiae
",1,A
"Erysipelothrix_rhusiopathiae_3546148:Erysipelothrix rhusiopathiae
",10-100,45
"Listeria_monocytogenes_10507170:Listeria monocytogenes
",1,a case
"Listeria_monocytogenes_11213581:Listeria monocytogenes
",1,a
"Listeria_monocytogenes_11328973:Listeria monocytogenes
",1-10,Four cases
"Listeria_monocytogenes_11817300:Listeria monocytogenes
",1-10,2 recently encountered cases
"Listeria_monocytogenes_12169753:Listeria monocytogenes
",1,a
"Listeria_monocytogenes_12894464:Listeria monocytogenes
",1,A
"Listeria_monocytogenes_15206516:Listeria monocytogenes
",1,A
"Listeria_monocytogenes_1562673:Listeria monocytogenes
",none,:
"Listeria_monocytogenes_16396068:Listeria monocytogenes
",1,a
"Listeria_monocytogenes_16757971:Listeria monocytogenes
",1,A
"Listeria_monocytogenes_19282702:Listeria monocytogenes
",10-100,Thirty
"Listeria_monocytogenes_20161709:Listeria monocytogenes
",10-100,27
"Listeria_monocytogenes_21286006:Listeria monocytogenes
",>100,768
"Listeria_monocytogenes_23599616:Listeria monocytogenes
",1,a
"Listeria_monocytogenes_24077630:Listeria monocytogenes
",1,A case
"Listeria_monocytogenes_24119838:Listeria monocytogenes
",1,an
"Listeria_monocytogenes_25802774:Listeria monocytogenes
",1,a case
"Listeria_monocytogenes_2631740:Listeria monocytogenes
",1-10,seven
"Listeria_monocytogenes_28065808:Listeria monocytogenes
",>100,1359
"Listeria_monocytogenes_28491879:Listeria monocytogenes
",1,A
"Listeria_monocytogenes_2919343:Listeria monocytogenes
",1,A
"Listeria_monocytogenes_29549058:Listeria monocytogenes
",10-100,Thirty
"Listeria_monocytogenes_33028262:Listeria monocytogenes
",>100,159
"Listeria_monocytogenes_33054600:Listeria monocytogenes
",1,a rare case
"Listeria_monocytogenes_3670948:Listeria monocytogenes
",10-100,23
"Listeria_monocytogenes_6750737:Listeria monocytogenes
",1-10,six
"Listeria_monocytogenes_7269604:Listeria monocytogenes
",1,Case
"Listeria_monocytogenes_7784707:Listeria monocytogenes
",1,an
"Listeria_monocytogenes_8180643:Listeria monocytogenes
",1-10,Nine
"Listeria_monocytogenes_8601544:Listeria monocytogenes
",none,:Bacterial complications develop mainly after transplantation
"Listeria_monocytogenes_9722468:Listeria monocytogenes
",none,either
"Mycobacterium_abscessus_11419993:Mycobacterium abscessus
",none,:
"Mycobacterium_abscessus_12692999:Mycobacterium abscessus
",1,A
"Mycobacterium_abscessus_15357563:Mycobacterium abscessus
",10-100,36
"Mycobacterium_abscessus_16164141:Mycobacterium abscessus
",1-10,Two
"Mycobacterium_abscessus_17316814:Mycobacterium abscessus
",1,a
"Mycobacterium_abscessus_17920687:Mycobacterium abscessus
",1-10,four cases
"Mycobacterium_abscessus_18583873:Mycobacterium abscessus
",10-100,23
"Mycobacterium_abscessus_18591855:Mycobacterium abscessus
",1,a
"Mycobacterium_abscessus_19796904:Mycobacterium abscessus
",10-100,19
"Mycobacterium_abscessus_20087178:Mycobacterium abscessus
",none,these patients
"Mycobacterium_abscessus_20616186:Mycobacterium abscessus
",10-100,43
"Mycobacterium_abscessus_21292659:Mycobacterium abscessus
",>100,107
"Mycobacterium_abscessus_21364074:Mycobacterium abscessus
",none,:
"Mycobacterium_abscessus_21901631:Mycobacterium abscessus
",10-100,50
"Mycobacterium_abscessus_22015322:Mycobacterium abscessus
",>100,312
"Mycobacterium_abscessus_22111302:Mycobacterium abscessus
",1,A
"Mycobacterium_abscessus_22915613:Mycobacterium abscessus
",>100,102
"Mycobacterium_abscessus_23146810:Mycobacterium abscessus
",1-10,two cases
"Mycobacterium_abscessus_23257257:Mycobacterium abscessus
",1,A
"Mycobacterium_abscessus_23263189:Mycobacterium abscessus
",1,a
"Mycobacterium_abscessus_23272373:Mycobacterium abscessus
",1,a
"Mycobacterium_abscessus_23740728:Mycobacterium abscessus
",1,An
"Mycobacterium_abscessus_23843489:Mycobacterium abscessus
",10-100,20
"Mycobacterium_abscessus_24740640:Mycobacterium abscessus
",none,:
"Mycobacterium_abscessus_25440976:Mycobacterium abscessus
",10-100,26
"Mycobacterium_abscessus_25493353:Mycobacterium abscessus
",1,A
"Mycobacterium_abscessus_25536652:Mycobacterium abscessus
",1,a
"Mycobacterium_abscessus_25658545:Mycobacterium abscessus
",>100,202 patients
"Mycobacterium_abscessus_25663510:Mycobacterium abscessus
",1-10,five
"Mycobacterium_abscessus_25731702:Mycobacterium abscessus
",1,a
"Mycobacterium_abscessus_25791927:Mycobacterium abscessus
",none,:
"Mycobacterium_abscessus_26540302:Mycobacterium abscessus
",10-100,Forty
"Mycobacterium_abscessus_26723913:Mycobacterium abscessus
",>100,"109,311"
"Mycobacterium_abscessus_27064349:Mycobacterium abscessus
",10-100,72
"Mycobacterium_abscessus_27080471:Mycobacterium abscessus
",1,an
"Mycobacterium_abscessus_27730203:Mycobacterium abscessus
",none,some
"Mycobacterium_abscessus_27846606:Mycobacterium abscessus
",none,:
"Mycobacterium_abscessus_28128073:Mycobacterium abscessus
",1-10,both immunocompromised and immunocompetent patients
"Mycobacterium_abscessus_28157481:Mycobacterium abscessus
",1,A case
"Mycobacterium_abscessus_28180105:Mycobacterium abscessus
",1,A
"Mycobacterium_abscessus_28348502:Mycobacterium abscessus
",1,A
"Mycobacterium_abscessus_28367029:Mycobacterium abscessus
",10-100,fifty
"Mycobacterium_abscessus_28740697:Mycobacterium abscessus
",1,a
"Mycobacterium_abscessus_28923675:Mycobacterium abscessus
",none,:
"Mycobacterium_abscessus_28988958:Mycobacterium abscessus
",1-10,three
"Mycobacterium_abscessus_29329759:Mycobacterium abscessus
",10-100,14
"Mycobacterium_abscessus_29888926:Mycobacterium abscessus
",1-10,Nine
"Mycobacterium_abscessus_30094029:Mycobacterium abscessus
",10-100,Twelve
"Mycobacterium_abscessus_30101929:Mycobacterium abscessus
",1,A
"Mycobacterium_abscessus_30237885:Mycobacterium abscessus
",1,a
"Mycobacterium_abscessus_30456869:Mycobacterium abscessus
",1,:Mycobacterium abscessus complex can cause severe lung infections and has proven to be a serious threat to patients
"Mycobacterium_abscessus_30673890:Mycobacterium abscessus
",1-10,four cases
"Mycobacterium_abscessus_30724835:Mycobacterium abscessus
",10-100,33
"Mycobacterium_abscessus_30962152:Mycobacterium abscessus
",1,A
"Mycobacterium_abscessus_31084231:Mycobacterium abscessus
",1-10,Eight
