,num,num_origin
"Human_Adenovirus_7_34847913:Human Adenovirus 7
",1-10,four
"Human_Adenovirus_7_34907393:Human Adenovirus 7
",1-10,3
"Human_Adenovirus_7_34951397:Human Adenovirus 7
",10-100,29
"Human_Adenovirus_7_34977533:Human Adenovirus 7
",10-100,15
"Human_Adenovirus_8_18341920:Human Adenovirus 8
",1-10,8
"Human_Adenovirus_8_18675627:Human Adenovirus 8
",1-10,2 pediatric cases
"Human_Adenovirus_8_18689592:Human Adenovirus 8
",>100,193
"Human_Adenovirus_8_18712820:Human Adenovirus 8
",>100,178
"Human_Adenovirus_8_18803877:Human Adenovirus 8
",>100,175
"Human_Adenovirus_8_19089556:Human Adenovirus 8
",>100,1700
"Human_Adenovirus_8_19190941:Human Adenovirus 8
",>100,296
"Human_Adenovirus_8_19360848:Human Adenovirus 8
",>100,415
"Human_Adenovirus_8_19782998:Human Adenovirus 8
",>100,108
"Human_Adenovirus_8_20055071:Human Adenovirus 8
",10-100,Twenty
"Human_Adenovirus_8_20409365:Human Adenovirus 8
",10-100,95
"Human_Adenovirus_8_20426941:Human Adenovirus 8
",>100,119
"Human_Adenovirus_8_20501927:Human Adenovirus 8
",>100,922
"Human_Adenovirus_8_20623362:Human Adenovirus 8
",>100,197 patients
"Human_Adenovirus_8_21241515:Human Adenovirus 8
",10-100,70
"Human_Adenovirus_8_21271012:Human Adenovirus 8
",>100,986
"Human_Adenovirus_8_21384676:Human Adenovirus 8
",>100,125
"Human_Adenovirus_8_21571511:Human Adenovirus 8
",1,A
"Human_Adenovirus_8_21695128:Human Adenovirus 8
",10-100,95
"Human_Adenovirus_8_22272450:Human Adenovirus 8
",>100,147
"Human_Adenovirus_8_22329841:Human Adenovirus 8
",>100,592
"Human_Adenovirus_8_22531244:Human Adenovirus 8
",10-100,64
"Human_Adenovirus_8_22926214:Human Adenovirus 8
",>100,1006
"Human_Adenovirus_8_23327697:Human Adenovirus 8
",10-100,47
"Human_Adenovirus_8_23555956:Human Adenovirus 8
",1,a
"Human_Adenovirus_8_23621728:Human Adenovirus 8
",>100,206
"Human_Adenovirus_8_23630183:Human Adenovirus 8
",none,:
"Human_Adenovirus_8_24030346:Human Adenovirus 8
",10-100,"28,543"
"Human_Adenovirus_8_24070567:Human Adenovirus 8
",1-10,3 cases
"Human_Adenovirus_8_24260230:Human Adenovirus 8
",>100,354
"Human_Adenovirus_8_24341017:Human Adenovirus 8
",>100,1606
"Human_Adenovirus_8_24391792:Human Adenovirus 8
",>100,230
"Human_Adenovirus_8_24399381:Human Adenovirus 8
",>100,188
"Human_Adenovirus_8_24498873:Human Adenovirus 8
",>100,(698
"Human_Adenovirus_8_24907383:Human Adenovirus 8
",10-100,52
"Human_Adenovirus_8_24915939:Human Adenovirus 8
",10-100,85
"Human_Adenovirus_8_25112957:Human Adenovirus 8
",1-10,five
"Human_Adenovirus_8_25118733:Human Adenovirus 8
",1-10,Two
"Human_Adenovirus_8_25174464:Human Adenovirus 8
",>100,4 508
"Human_Adenovirus_8_25185412:Human Adenovirus 8
",10-100,Thirty
"Human_Adenovirus_8_25504360:Human Adenovirus 8
",10-100,87
"Human_Adenovirus_8_25714161:Human Adenovirus 8
",>100,2222
"Human_Adenovirus_8_25715488:Human Adenovirus 8
",1-10,6
"Human_Adenovirus_8_25812108:Human Adenovirus 8
",>100,954
"Human_Adenovirus_8_25879805:Human Adenovirus 8
",>100,815
"Human_Adenovirus_8_26117558:Human Adenovirus 8
",10-100,31
"Human_Adenovirus_8_26792409:Human Adenovirus 8
",>100,"3,662"
"Human_Adenovirus_8_26867384:Human Adenovirus 8
",10-100,91 cases
"Human_Adenovirus_8_27052333:Human Adenovirus 8
",1-10,two
"Human_Adenovirus_8_27096404:Human Adenovirus 8
",>100,817
"Human_Adenovirus_8_27124519:Human Adenovirus 8
",>100,319
"Human_Adenovirus_8_27159214:Human Adenovirus 8
",>100,3851
"Human_Adenovirus_8_27171486:Human Adenovirus 8
",1-10,4
"Human_Adenovirus_8_27175501:Human Adenovirus 8
",10-100,97
"Human_Adenovirus_8_27532864:Human Adenovirus 8
",10-100,14
"Human_Adenovirus_8_27795341:Human Adenovirus 8
",1-10,2
"Human_Adenovirus_8_27885562:Human Adenovirus 8
",10-100,38). Statistically significant difference was observed between RSV-positive and negative cases
"Human_Adenovirus_8_28182741:Human Adenovirus 8
",>100,406
"Human_Adenovirus_8_28220737:Human Adenovirus 8
",1-10,Two hundred and six
"Human_Adenovirus_8_28397477:Human Adenovirus 8
",>100,470
"Human_Adenovirus_8_28634031:Human Adenovirus 8
",>100,280
"Human_Adenovirus_8_28822432:Human Adenovirus 8
",>100,195
"Human_Adenovirus_8_29388679:Human Adenovirus 8
",10-100,27
"Human_Adenovirus_8_29596527:Human Adenovirus 8
",1-10,"14,044 patients, 37.7% (52"
"Human_Adenovirus_8_29780032:Human Adenovirus 8
",10-100,31
"Human_Adenovirus_8_29946553:Human Adenovirus 8
",>100,2222
"Human_Adenovirus_8_30321228:Human Adenovirus 8
",>100,131
"Human_Adenovirus_8_30337417:Human Adenovirus 8
",>100,230
"Human_Adenovirus_8_30630228:Human Adenovirus 8
",>100,156
"Human_Adenovirus_8_30665366:Human Adenovirus 8
",10-100,58
"Human_Adenovirus_8_30672892:Human Adenovirus 8
",10-100,82
"Human_Adenovirus_8_30693422:Human Adenovirus 8
",10-100,32
"Human_Adenovirus_8_30845398:Human Adenovirus 8
",10-100,Forty
"Human_Adenovirus_8_30849176:Human Adenovirus 8
",10-100,16
"Human_Adenovirus_8_31130122:Human Adenovirus 8
",>100,834
"Human_Adenovirus_8_31164430:Human Adenovirus 8
",>100,915
"Human_Adenovirus_8_31191561:Human Adenovirus 8
",>100,274
"Human_Adenovirus_8_31628684:Human Adenovirus 8
",none,from outpatients
"Human_Adenovirus_8_31648000:Human Adenovirus 8
",10-100,89
"Human_Adenovirus_8_32017782:Human Adenovirus 8
",>100,360
"Human_Adenovirus_8_32244685:Human Adenovirus 8
",>100,539
"Human_Adenovirus_8_32288487:Human Adenovirus 8
",10-100,51
"Human_Adenovirus_8_32392955:Human Adenovirus 8
",10-100,92
"Human_Adenovirus_8_32396550:Human Adenovirus 8
",none,Among military and civilian cases
"Human_Adenovirus_8_32404785:Human Adenovirus 8
",10-100,17
"Human_Adenovirus_8_32470255:Human Adenovirus 8
",10-100,16 018 patients
"Human_Adenovirus_8_32779756:Human Adenovirus 8
",>100,875
"Human_Adenovirus_8_32790248:Human Adenovirus 8
",10-100,"1,074"
"Human_Adenovirus_8_32817802:Human Adenovirus 8
",10-100,59
"Human_Adenovirus_8_32842383:Human Adenovirus 8
",>100,244
"Human_Adenovirus_8_32944316:Human Adenovirus 8
",10-100,74
"Human_Adenovirus_8_33061487:Human Adenovirus 8
",10-100,36
"Human_Adenovirus_8_33172555:Human Adenovirus 8
",>100,225
"Human_Adenovirus_8_33194423:Human Adenovirus 8
",10-100,68
"Human_Adenovirus_8_33210494:Human Adenovirus 8
",none,:
"Human_Adenovirus_8_33294084:Human Adenovirus 8
",10-100,43
"Human_Adenovirus_8_33396998:Human Adenovirus 8
",10-100,75
"Human_Adenovirus_8_33565614:Human Adenovirus 8
",>100,132
"Human_Adenovirus_8_33664719:Human Adenovirus 8
",>100,358
"Human_Adenovirus_8_33750952:Human Adenovirus 8
",>100,397
"Human_Adenovirus_8_33782171:Human Adenovirus 8
",>100,115
"Human_Adenovirus_8_33947476:Human Adenovirus 8
",10-100,92
"Human_Adenovirus_8_34009376:Human Adenovirus 8
",none,.
"Human_Adenovirus_8_34013875:Human Adenovirus 8
",>100,:We compared weekly positivity rates of 8 respiratory viruses in South Korea during 2010-2019 and
"Human_Adenovirus_8_34185972:Human Adenovirus 8
",10-100,20
"Human_Adenovirus_8_34249808:Human Adenovirus 8
",10-100,47
"Human_Adenovirus_8_34324763:Human Adenovirus 8
",1,A
"Human_Adenovirus_8_34344310:Human Adenovirus 8
",10-100,41
"Human_Adenovirus_8_34432362:Human Adenovirus 8
",>100,237
"Human_Adenovirus_8_34435925:Human Adenovirus 8
",>100,145
"Human_Adenovirus_8_34480636:Human Adenovirus 8
",>100,"121,529 patients"
"Human_Adenovirus_8_34523109:Human Adenovirus 8
",>100,1539
"Human_Adenovirus_8_34556046:Human Adenovirus 8
",>100,108
"Human_Adenovirus_8_34587727:Human Adenovirus 8
",>100,117
"Human_Adenovirus_8_34625621:Human Adenovirus 8
",1-10,Six
"Human_Adenovirus_8_34627307:Human Adenovirus 8
",10-100,56
"Human_Adenovirus_8_34648214:Human Adenovirus 8
",none,:
"Human_Adenovirus_8_34650998:Human Adenovirus 8
",10-100,10 patients
"Human_Adenovirus_8_34694579:Human Adenovirus 8
",>100,5544
"Human_Adenovirus_8_34704788:Human Adenovirus 8
",10-100,60
"Human_Adenovirus_8_34722335:Human Adenovirus 8
",10-100,62
"Human_Adenovirus_8_34753343:Human Adenovirus 8
",1,A Case
"Human_Adenovirus_8_34816447:Human Adenovirus 8
",none,:
"Human_Adenovirus_8_34819956:Human Adenovirus 8
",10-100,98
"Human_Adenovirus_8_34844615:Human Adenovirus 8
",10-100,96
"Human_Adenovirus_8_34847913:Human Adenovirus 8
",1-10,four
"Human_Adenovirus_8_34907393:Human Adenovirus 8
",1-10,3
"Human_Adenovirus_9_15190654:Human Adenovirus 9
",>100,222
"Human_Adenovirus_9_16440763:Human Adenovirus 9
",1,A
"Human_Adenovirus_9_17845926:Human Adenovirus 9
",1-10,two
"Human_Adenovirus_9_18069558:Human Adenovirus 9
",10-100,Fifty
"Human_Adenovirus_9_18712820:Human Adenovirus 9
",>100,178
"Human_Adenovirus_9_18803877:Human Adenovirus 9
",>100,175
"Human_Adenovirus_9_19050351:Human Adenovirus 9
",>100,257
"Human_Adenovirus_9_19089556:Human Adenovirus 9
",>100,1700
"Human_Adenovirus_9_19190941:Human Adenovirus 9
",>100,296
"Human_Adenovirus_9_19360848:Human Adenovirus 9
",>100,415
"Human_Adenovirus_9_19782998:Human Adenovirus 9
",>100,108
"Human_Adenovirus_9_20055071:Human Adenovirus 9
",10-100,Twenty
"Human_Adenovirus_9_20501927:Human Adenovirus 9
",>100,922
"Human_Adenovirus_9_20533881:Human Adenovirus 9
",10-100,32
"Human_Adenovirus_9_20623362:Human Adenovirus 9
",>100,197 patients
"Human_Adenovirus_9_20805786:Human Adenovirus 9
",>100,394/807
"Human_Adenovirus_9_21384676:Human Adenovirus 9
",>100,125
"Human_Adenovirus_9_22272450:Human Adenovirus 9
",>100,147
"Human_Adenovirus_9_22329841:Human Adenovirus 9
",>100,592
"Human_Adenovirus_9_22414179:Human Adenovirus 9
",>100,193
"Human_Adenovirus_9_22926214:Human Adenovirus 9
",>100,1006
"Human_Adenovirus_9_23555956:Human Adenovirus 9
",1,a
"Human_Adenovirus_9_23995960:Human Adenovirus 9
",>100,287
"Human_Adenovirus_9_24047731:Human Adenovirus 9
",>100,407
"Human_Adenovirus_9_24070567:Human Adenovirus 9
",1-10,3 cases
"Human_Adenovirus_9_24260230:Human Adenovirus 9
",>100,354
"Human_Adenovirus_9_24391792:Human Adenovirus 9
",>100,230
"Human_Adenovirus_9_24498873:Human Adenovirus 9
",>100,(698
"Human_Adenovirus_9_24551881:Human Adenovirus 9
",>100,969
"Human_Adenovirus_9_24598069:Human Adenovirus 9
",1,a
"Human_Adenovirus_9_24647252:Human Adenovirus 9
",>100,700
"Human_Adenovirus_9_25178477:Human Adenovirus 9
",1-10,seven
"Human_Adenovirus_9_25185412:Human Adenovirus 9
",10-100,Thirty
"Human_Adenovirus_9_25504360:Human Adenovirus 9
",10-100,87
"Human_Adenovirus_9_25714161:Human Adenovirus 9
",>100,2222
"Human_Adenovirus_9_25812108:Human Adenovirus 9
",>100,954
"Human_Adenovirus_9_25879805:Human Adenovirus 9
",>100,815
"Human_Adenovirus_9_25997046:Human Adenovirus 9
",1,a case
"Human_Adenovirus_9_26867384:Human Adenovirus 9
",10-100,91 cases
"Human_Adenovirus_9_27096404:Human Adenovirus 9
",>100,817
"Human_Adenovirus_9_27124519:Human Adenovirus 9
",>100,319
"Human_Adenovirus_9_27795341:Human Adenovirus 9
",1-10,2
"Human_Adenovirus_9_28155195:Human Adenovirus 9
",>100,634
"Human_Adenovirus_9_28182741:Human Adenovirus 9
",>100,406
"Human_Adenovirus_9_28634031:Human Adenovirus 9
",>100,280
"Human_Adenovirus_9_28639594:Human Adenovirus 9
",10-100,Seventy
"Human_Adenovirus_9_28822432:Human Adenovirus 9
",>100,195
"Human_Adenovirus_9_28975629:Human Adenovirus 9
",>100,691
"Human_Adenovirus_9_29224300:Human Adenovirus 9
",>100,243
"Human_Adenovirus_9_29388679:Human Adenovirus 9
",10-100,27
"Human_Adenovirus_9_29596527:Human Adenovirus 9
",1-10,"14,044 patients, 37.7% (52"
"Human_Adenovirus_9_29599765:Human Adenovirus 9
",none,", patients"
"Human_Adenovirus_9_29780032:Human Adenovirus 9
",10-100,31
"Human_Adenovirus_9_29912713:Human Adenovirus 9
",>100,305
"Human_Adenovirus_9_30180976:Human Adenovirus 9
",10-100,23
"Human_Adenovirus_9_30286268:Human Adenovirus 9
",10-100,47
"Human_Adenovirus_9_30321228:Human Adenovirus 9
",>100,131
"Human_Adenovirus_9_30337417:Human Adenovirus 9
",>100,230
"Human_Adenovirus_9_30348093:Human Adenovirus 9
",1,a case
"Human_Adenovirus_9_30548740:Human Adenovirus 9
",1,A
"Human_Adenovirus_9_30630228:Human Adenovirus 9
",>100,156
"Human_Adenovirus_9_30672892:Human Adenovirus 9
",10-100,82
"Human_Adenovirus_9_30789240:Human Adenovirus 9
",>100,368
"Human_Adenovirus_9_30845398:Human Adenovirus 9
",10-100,Forty
"Human_Adenovirus_9_30849176:Human Adenovirus 9
",10-100,16
"Human_Adenovirus_9_30882722:Human Adenovirus 9
",10-100,80
"Human_Adenovirus_9_31117983:Human Adenovirus 9
",10-100,82
"Human_Adenovirus_9_31130122:Human Adenovirus 9
",>100,834
"Human_Adenovirus_9_31194775:Human Adenovirus 9
",10-100,20
"Human_Adenovirus_9_31196108:Human Adenovirus 9
",10-100,62
"Human_Adenovirus_9_31270991:Human Adenovirus 9
",10-100,47
"Human_Adenovirus_9_31370781:Human Adenovirus 9
",>100,1145
"Human_Adenovirus_9_31441750:Human Adenovirus 9
",1,a case
"Human_Adenovirus_9_31542903:Human Adenovirus 9
",10-100,Twenty-eight
"Human_Adenovirus_9_31648000:Human Adenovirus 9
",10-100,89
"Human_Adenovirus_9_31776891:Human Adenovirus 9
",10-100,60
"Human_Adenovirus_9_31977849:Human Adenovirus 9
",>100,542
"Human_Adenovirus_9_32017782:Human Adenovirus 9
",>100,360
"Human_Adenovirus_9_32050912:Human Adenovirus 9
",10-100,30
"Human_Adenovirus_9_32244685:Human Adenovirus 9
",>100,539
"Human_Adenovirus_9_32396550:Human Adenovirus 9
",none,Among military and civilian cases
"Human_Adenovirus_9_32404785:Human Adenovirus 9
",10-100,17
"Human_Adenovirus_9_32473848:Human Adenovirus 9
",none,severe cases
"Human_Adenovirus_9_32539259:Human Adenovirus 9
",>100,1 447
"Human_Adenovirus_9_32669172:Human Adenovirus 9
",10-100,30
"Human_Adenovirus_9_32720703:Human Adenovirus 9
",>100,105
"Human_Adenovirus_9_32779756:Human Adenovirus 9
",>100,875
"Human_Adenovirus_9_32790248:Human Adenovirus 9
",10-100,"1,074"
"Human_Adenovirus_9_32842383:Human Adenovirus 9
",>100,244
"Human_Adenovirus_9_33061487:Human Adenovirus 9
",10-100,36
"Human_Adenovirus_9_33172555:Human Adenovirus 9
",>100,225
"Human_Adenovirus_9_33433157:Human Adenovirus 9
",>100,204
"Human_Adenovirus_9_33565614:Human Adenovirus 9
",>100,132
"Human_Adenovirus_9_33664719:Human Adenovirus 9
",>100,358
"Human_Adenovirus_9_33750952:Human Adenovirus 9
",>100,397
"Human_Adenovirus_9_33782171:Human Adenovirus 9
",>100,115
"Human_Adenovirus_9_33888063:Human Adenovirus 9
",none,:
"Human_Adenovirus_9_33947476:Human Adenovirus 9
",10-100,92
"Human_Adenovirus_9_33975924:Human Adenovirus 9
",1,A
"Human_Adenovirus_9_34009376:Human Adenovirus 9
",none,.
"Human_Adenovirus_9_34185972:Human Adenovirus 9
",10-100,20
"Human_Adenovirus_9_34249808:Human Adenovirus 9
",10-100,47
"Human_Adenovirus_9_34287033:Human Adenovirus 9
",>100,191
"Human_Adenovirus_9_34351553:Human Adenovirus 9
",>100,102
"Human_Adenovirus_9_34361882:Human Adenovirus 9
",>100,167
"Human_Adenovirus_9_34399190:Human Adenovirus 9
",>100,319
"Human_Adenovirus_9_34432362:Human Adenovirus 9
",>100,237
"Human_Adenovirus_9_34473804:Human Adenovirus 9
",none,:
"Human_Adenovirus_9_34556127:Human Adenovirus 9
",10-100,55
"Human_Adenovirus_9_34559474:Human Adenovirus 9
",10-100,20
"Human_Adenovirus_9_34578465:Human Adenovirus 9
",none,prescriptions
"Human_Adenovirus_9_34625621:Human Adenovirus 9
",1-10,Six
"Human_Adenovirus_9_34627307:Human Adenovirus 9
",10-100,56
"Human_Adenovirus_9_34648214:Human Adenovirus 9
",none,:
"Human_Adenovirus_9_34650942:Human Adenovirus 9
",>100,187
"Human_Adenovirus_9_34668725:Human Adenovirus 9
",>100,796
"Human_Adenovirus_9_34694579:Human Adenovirus 9
",>100,5544
"Human_Adenovirus_9_34704788:Human Adenovirus 9
",10-100,60
"Human_Adenovirus_9_34753343:Human Adenovirus 9
",1,A Case
"Human_Adenovirus_9_34819956:Human Adenovirus 9
",10-100,98
"Human_Adenovirus_9_34844615:Human Adenovirus 9
",10-100,96
"Human_Adenovirus_9_34951397:Human Adenovirus 9
",10-100,29
"human_Astrovirus_3_29905957:human Astrovirus 3
",>100,205
"human_Astrovirus_4_28928418:human Astrovirus 4
",10-100,20
"human_Astrovirus_5_29905957:human Astrovirus 5
",>100,205
"human_Astrovirus_6_28928418:human Astrovirus 6
",10-100,20
"human_Astrovirus_7_26602159:human Astrovirus 7
",10-100,52
"human_Astrovirus_7_28928418:human Astrovirus 7
",10-100,20
"human_bocavirus_1_16954253:human bocavirus 1
",10-100,53
"human_bocavirus_1_17122013:human bocavirus 1
",10-100,65
"human_bocavirus_1_17330795:human bocavirus 1
",10-100,20
"human_bocavirus_1_17686654:human bocavirus 1
",1,an
"human_bocavirus_1_17785157:human bocavirus 1
",10-100,Fifty
"human_bocavirus_1_17851126:human bocavirus 1
",>100,389
"human_bocavirus_1_18069054:human bocavirus 1
",10-100,25
"human_bocavirus_1_18258113:human bocavirus 1
",1,1
"human_bocavirus_1_18378492:human bocavirus 1
",10-100,11
"human_bocavirus_1_18520973:human bocavirus 1
",>100,254
"human_bocavirus_1_18712820:human bocavirus 1
",>100,178
"human_bocavirus_1_18833026:human bocavirus 1
",10-100,61
"human_bocavirus_1_19024084:human bocavirus 1
",>100,333
"human_bocavirus_1_19089556:human bocavirus 1
",>100,1700
"human_bocavirus_1_19199189:human bocavirus 1
",none,reaction
"human_bocavirus_1_19210599:human bocavirus 1
",>100,1946
"human_bocavirus_1_19292960:human bocavirus 1
",>100,178
"human_bocavirus_1_19402976:human bocavirus 1
",>100,205
"human_bocavirus_1_19681960:human bocavirus 1
",>100,357
"human_bocavirus_1_20143214:human bocavirus 1
",>100,349
"human_bocavirus_1_20426930:human bocavirus 1
",>100,771
"human_bocavirus_1_20426941:human bocavirus 1
",>100,119
"human_bocavirus_1_21172677:human bocavirus 1
",none,research
"human_bocavirus_1_21678448:human bocavirus 1
",>100,771
"human_bocavirus_1_22116985:human bocavirus 1
",10-100,75
"human_bocavirus_1_22168387:human bocavirus 1
",10-100,65
"human_bocavirus_1_22329841:human bocavirus 1
",>100,592
"human_bocavirus_1_22358354:human bocavirus 1
",10-100,15
"human_bocavirus_1_22371728:human bocavirus 1
",10-100,12
"human_bocavirus_1_22455631:human bocavirus 1
",10-100,26
"human_bocavirus_1_22531100:human bocavirus 1
",10-100,27
"human_bocavirus_1_22738454:human bocavirus 1
",>100,1096
"human_bocavirus_1_22926214:human bocavirus 1
",>100,1006
"human_bocavirus_1_23092190:human bocavirus 1
",10-100,31
"human_bocavirus_1_23233929:human bocavirus 1
",>100,171
"human_bocavirus_1_23806665:human bocavirus 1
",1-10,two confirmed cases
"human_bocavirus_1_23876382:human bocavirus 1
",1,a
"human_bocavirus_1_24006627:human bocavirus 1
",10-100,61
"human_bocavirus_1_24030346:human bocavirus 1
",10-100,"28,543"
"human_bocavirus_1_24044210:human bocavirus 1
",>100,122
"human_bocavirus_1_24113096:human bocavirus 1
",10-100,10
"human_bocavirus_1_24123072:human bocavirus 1
",10-100,78
"human_bocavirus_1_24566786:human bocavirus 1
",10-100,Fifteen
"human_bocavirus_1_24856535:human bocavirus 1
",none,.
"human_bocavirus_1_25118386:human bocavirus 1
",1,A
"human_bocavirus_1_25126857:human bocavirus 1
",1,A fatal case of human bocavirus 1 pulmonary infection in an
"human_bocavirus_1_25174464:human bocavirus 1
",>100,4 508
"human_bocavirus_1_25185412:human bocavirus 1
",10-100,Thirty
"human_bocavirus_1_25615588:human bocavirus 1
",10-100,21
"human_bocavirus_1_25847977:human bocavirus 1
",>100,458
"human_bocavirus_1_25966820:human bocavirus 1
",10-100,30
"human_bocavirus_1_26016346:human bocavirus 1
",>100,136
"human_bocavirus_1_26792409:human bocavirus 1
",>100,"3,662"
"human_bocavirus_1_27058341:human bocavirus 1
",1,A
"human_bocavirus_1_27061822:human bocavirus 1
",>100,236
"human_bocavirus_1_27096404:human bocavirus 1
",>100,817
"human_bocavirus_1_27171486:human bocavirus 1
",1-10,4
"human_bocavirus_1_27714467:human bocavirus 1
",10-100,56
"human_bocavirus_1_28368491:human bocavirus 1
",10-100,70
"human_bocavirus_1_28634031:human bocavirus 1
",>100,280
"human_bocavirus_1_28639594:human bocavirus 1
",10-100,Seventy
"human_bocavirus_1_28673837:human bocavirus 1
",1,One
"human_bocavirus_1_28777951:human bocavirus 1
",none,observations
"human_bocavirus_1_28934425:human bocavirus 1
",>100,1295 patients
"human_bocavirus_1_29028159:human bocavirus 1
",10-100,34
"human_bocavirus_1_29155041:human bocavirus 1
",1-10,Seven
"human_bocavirus_1_29266860:human bocavirus 1
",none,: Nasopharyngeal aspirates (NPAs) from
"human_bocavirus_1_29388679:human bocavirus 1
",10-100,27
"human_bocavirus_1_29970200:human bocavirus 1
",>100,396
"human_bocavirus_1_30174887:human bocavirus 1
",>100,320
"human_bocavirus_1_30849176:human bocavirus 1
",10-100,16
"human_bocavirus_1_31047118:human bocavirus 1
",1-10,Sixty-eight
"human_bocavirus_1_31130122:human bocavirus 1
",>100,834
"human_bocavirus_1_31193119:human bocavirus 1
",none,:
"human_bocavirus_1_31257239:human bocavirus 1
",>100,177
"human_bocavirus_1_31262511:human bocavirus 1
",>100,286
"human_bocavirus_1_31270986:human bocavirus 1
",10-100,34
"human_bocavirus_1_31429710:human bocavirus 1
",>100,700
"human_bocavirus_1_31469782:human bocavirus 1
",>100,280
